,index,text,url,crime,location,region,city,date,headline
23,24,"india

Updated: Jul 26, 2020 13:11 IST

Prime Minister Narendra Modi addressed the nation in the 67th episode of his monthly radio programme Mann Ki Baat on Sunday.

Apart from remembering the brave soldiers of the country on Kargil Vijay Diwas, the Prime Minister renewed his pitch for taking precautionary measures to fight the Covid-19 battle, which is he said continues to be lethal and thereby, stressed on the need to remain vigilant.

PM Modi also expressed solidarity with the states affected by floods and heavy rainfall.

The Prime Minister shared inspirational stories of people who are facilitating the check on Covid-19 outbreak and called for increased self-reliance.

Here are the highlights PM Modi’s Mann Ki Baat address:

*Prime Narendra Modi thanked the Indian armed forced for the courage and strength they showed during the Kargil war 21 years ago. He also highlighted how people have been talking on social media about the courage of the Indian forces. “Twenty one years ago on this day, our army won the Kargil War. India was then trying to have cordial relations with Pakistan but is said that it is in the nature of the wicked to have enmity with everyone for no reason,” said PM Modi.

*PM Modi hailed India’s declining Covid-19 fatality rate and the increased recovery rate. He, however, highlighted that the Covid-19 battle continues to be as lethal as it was in the beginning, thus, emphasising on the need to use masks and practise social distancing.

*Modi shared some inspirational stories from Jammu and Kashmir. “During Covid-19, Balbir Kaur, sarpanch of Trewa in Jammu, built a 30-bed quarantine bed in her panchayat. Jaituna Begum of Chountliwar in Ganderbal resolved helped created employment opportunities,” he said.

*PM Modi reminded the nation of the need to continue to wear masks and said “ if you get tired of wearing masks, think of corona warriors.” “They keep wearing masks continuously for hours and are working to save everyone’s lives. They keep wearing the mask for eight to ten hours. Aren’t they troubled?” he asked.

*Need to remain vigilant, says PM Modi

“India’s Covid-19 recovery rate is better than others. Our fatality rate is much less than most other countries. We are able to save the lives of lakhs of people but threat of coronavirus is not over yet. It is spreading at a rapid pace which is why we need to remain vigilant,” PM Modi said.

*The Prime Minister also interacted with students whose results recently came and they passed with flying colours. Modi spoke to the children about their inspirations and future plans.",https://www.hindustantimes.com/india-news/pm-narendra-modi-s-67th-mann-ki-baat-address-to-nation-highlights/story-bXhnWiU1WElwNLFp0mpWRJ.html,Covid,/Updated:Ghaziabad,Updated,Ghaziabad,2020-07-26 13:11:30+05:30,PM Narendra Modi’s 67th Mann Ki Baat address to nation: Highlights
24,25,"News updates from Hindustan Times: China’s PLA begins well-publicised live-fire drills near South China Sea and all the latest news

india

Updated: Jul 26, 2020 13:06 IST

Here are today’s top news, analysis and opinion. Know all about the latest news and other news updates from Hindustan Times.

China begins live-fire drills with ‘powerful’ ammo near South China Sea

China’s People’s Liberation Army (PLA) has begun a well-publicised live-fire drill with “powerful ammunition” in the southern Guangdong province’s Leizhou Peninsula, considered to be the doorstep of the South China Sea (SCS), official media reported. Read more

Tired of wearing masks, think of corona warriors: PM Modi on Mann Ki Baat

Prime Minister Narendra Modi on Sunday urged people to remain vigilant and renewed his pitch for precautionary measures in the war against the coronavirus pandemic as he reminded them of those fighting on the frontline. Read more

Kargil Vijay Diwas: Day to mark India’s victory in 1999 conflict against Pakistan

India is observing Kargil Vijay Diwas on Sunday to commemorate its victory over Pakistan in the high-altitude conflict in Jammu and Kashmir’s Kargil district and along the Line of Control (LoC) and pay tributes to soldiers who lost their lives more than two decades ago. Read more

‘I am fine, salute corona warriors for serving selflessly’: Shivraj Singh Chouhan

Madhya Pradesh chief minister Shivraj Singh Chouhan, who has contracted Covid-19, took to Twitter on Sunday saying he is doing well. Chouhan lauded healthcare professionals who are serving coronavirus patients and fighting selflessly against Covid-19 by risking their lives. Read more

Fires set, windows shattered in Virginia in solidarity with protestors of Portland

A city dump truck was set on fire as protesters faced off with police in Virginia’s capital during a demonstration in support of protesters on the other side of the country in Portland, Oregon. Virginia State Police and Richmond police worked to clear the crowd of a several hundred demonstrators late Saturday. Read more

‘A big fan of Dada’: Kumar Sangakkara believes Ganguly is a ‘very suitable candidate’ for ICC President

Sourav Ganguly has built his reputation for not just being a great cricketer but also an able leader. He was the captain of Team India in the early 2000s and is credited with transforming the fortunes of the side with his fearless leadership. Read more

Sona Mohapatra says Ram Sampath was targeted by ‘illiterate self-important’ gang, took 2 years to recover post Raees

Soon after music maestro AR Rahman talked about a gang working against him, singer Sona Mohapatra has revealed that her singer husband Ram Sampath was also targeted by the same. Sona was reacting to a news article about AR Rahman’s revelation. Read more

Instagram bug shows ‘camera on’ for iOS 14 devices even when users weren’t taking photos

In an instance of the iOS 14 beta mode warning people about unexpected app behaviour, some Instagram users reported that they have been seeing the green ‘camera on’ indicator while they were just scrolling through their feed. Read more

PM Modi interacts with students who cleared board exams in Mann Ki Baat

Prime Minister Narendra Modi on Sunday interacted with students who have performed well in the board examinations this year. PM Modi was addressing the nation through the radio programme Mann Ki Baat. The address is telecast on the last Sunday of every month. Read more

Back on the road: A case for post-pandemic travel as lockdown eases

A trip sounds scary to most right now. Others are itching to dart out of the house, even if just for a weekend getaway nearby. For those who do take off, a new layer of safety precautions awaits. Read more

Kid’s makeshift board and skillful playing wows Twitter. Watch

Trust Twitter to always present you with such videos which show amazing creativity of people. Case in point is this post by Lieutenant General Gyan Bhushan which has now left Twitter amazed. “Real innovative…” he wrote and shared a video. Read more

Watch| Covid: First part of phase-1 Covaxin human trial completed at PGI Rohtak",https://www.hindustantimes.com/india-news/news-updates-from-hindustan-times-china-s-pla-begins-well-publicised-live-fire-drills-near-south-china-sea-and-all-the-latest-news/story-BGiLegCL6D4uwpiXcn6lFP.html,Riot,/India:Jaipur,India,Jaipur,2020-07-26 13:06:54+05:30,News updates from Hindustan Times: China’s PLA begins well-publicised live-fire drills near South China Sea and all the latest news
25,26,"india

Updated: Jul 26, 2020 13:06 IST

The Bombay high court bench in Goa has asked the state government and Dr Edwin Gomes, who pioneered the state’s battle against the Covid-19 pandemic, to amicably settle the issue the issue of his pending leaves.

The court made the remark while hearing a petition filed by the wife of Dr Gomes where she claimed that he was not being granted leave nor being relieved from duties.

Dr Gomes, who helped set up the state’s dedicated Covid-19 facility at the ESI Hospital in Margao in South Goa and headed the hospital for close to three months, was granted three weeks’ time off but urged to resume after the time elapsed.

“[The parties agree that] it will be in public interest if the Secretary, Health and Dr Edwin Gomes have a meeting by video conference to discuss certain issues relating to Covid-19 situation including the issues raised. We also feel that these matters can be best sorted out at the earliest, so that the focus is not shifted and continues to be on combating the unfortunate situation we all are in, on account of the pandemic,” the bench of Justices M S Sonak and M S Jawalkar said.

“We trust that both Dr Gomes as well as the health cecretary will approach this matter from this perspective and refrain from treating this matter as some adversarial litigation. Taking into consideration the yeoman services rendered by Dr Gomes during this difficult period and the valuable experience he has gained, we are sure that his suggestions will be most valuable to the state administration, which is also engaged very actively in combating this unfortunate situation,” the court said.

Dr Gomes returned home on July 4 after completing 98 days of uninterrupted duty. He was given a hero’s welcome by the locals near his home on the outskirts of Panaji.

Dr.Edwin Gomes went #home after 96 days. He received a warm welcome by the members of the Society where he lives #CoronaWarriors #GoaFightsCovid19 pic.twitter.com/eXsYSzTr8a — DIP Goa (@dip_goa) July 4, 2020

A few days later, he tested positive for the novel coronavirus forcing the state to grant him more time off. However, having subsequently recovered, the state has been urging him to rejoin the duty.

His wife, in the petition before the court, claimed that the health minister made a statement that Dr Edwin will be kept for Covid-19 duties until the pandemic is over as he is doing a good job.

“We will appreciate it if the meeting between Dr Gomes and the health secretary is held at the earliest and in any case, within a period of one week from today. We are sure that the initiative for this meeting will be taken by the health secretary and necessary intimation will be given to Dr Gomes and further, all assistance will also be rendered to Dr Gomes to attend this meeting through video conferencing,” the court said.",https://www.hindustantimes.com/india-news/goa-s-hero-doctor-govt-spar-over-time-off-during-covid-19-court-seeks-amicable-solution/story-vtlwdhRt4FaheHFktmDatK.html,Covid,/Updated:Ghaziabad,Updated,Ghaziabad,2020-07-26 12:45:58+05:30,"Goa’s hero doctor, govt spar over time off during Covid-19; court seeks amicable solution"
26,27,"hollywood

Updated: Jul 26, 2020 07:00 IST

The Kissing Booth 2

Director: Vince Marcello

Cast: Joey King, Jacob Elordi, Joel Courtney, Taylor Zakhar Perez

Lara Jean may have been able to resist the charms of a second hot boy in her life but Elle Evans may not be made of such stern stuff. The Kissing Booth 2 presents a similar dilemma to its nerdy American high schooler lead, as earlier this year’s To All The Boys: PS I Love You—falling for another unearthly cute guy when you already have an unearthly cute guy in your arms. However, The Kissing Booth 2 is not as stylish or even half as heartfelt, making it just a quarter as enjoyable.

Watch the trailer for The Kissing Booth 2:

Set in the fantastical, faraway land of Netflix high school romcoms where one regularly gets the option to choose between two perfect specimens of human males, The Kissing Booth 2 is unable to find a true calling, purpose or justification for a sequel. It sits at a bloated runtime of 130 minutes and to while it away, it employs any and every conflict possible. There’re jealous girlfriends, annoying best friends, lying boys, seduced girls, fear of the future, a dance competition, adultery, self doubt, the uncaring way of life, forbidden love, and the belief in the existence of soulmates. But much like that inedible broth, too many conflicts also spoil what could have been a slick high school comedy.

This time, Elle (Joey King) must navigate life through senior year at her sunny California school after her boyfriend Noah (Jacob Elordi) leaves for Harvard. They decide to give long distance relationship a chance, a promise that is not helped by the arrival of a dashing new admission at school, Marco (Taylor Zakhar Perez). With his curls, sweaty gym videos and guitar, he soon makes long distance celibacy a tough task for Elle, who is already turned into the doubting girlfriend, jealous of Noah’s gorgeous new friend at college, Chloe (Maisie Richardson).

Any other high school movie would have perhaps been content with so much on their plate but not this one. This love-quadrangle is only in addition to the conflict brewing between Elle, her best friend Lee (Joel Courtney) and his frankly frustrated girlfriend Rachel. While Elle and Lee’s friendship, their Dance Dance Revolution sessions and the easy, electric chemistry between Joey and Joel make for some of the best things about the film, Rachel is not so cool with Elle third-wheeling them all the time. If the break-ups and the proclamations of the core group were too much to keep track of, this only adds to the chaos.

Even with constant voice-overs about her feelings and learnings—Elle is writing her letters of applications to various colleges throughout the film—it still gets confusing to keep up with her many musings and motivations. The film is incredibly stretched. A scene in the beginning, about a ‘comedic’ disaster with the school announcement system, drags on for a torturous minute. There is very little humour about it and even less so when it plays out with that chaotic, Disney Channel energy.

The jealous girlfriend plot also takes multiple revisits to finally establish the excuse to dump the past and move on to a guitar-strumming, curly haired future. And frankly, Joey and Jacob’s negligible amount of scenes together—the secret, forbidden romance from the first part replaced by Skype calls and unread texts—makes it hard to root for ‘Elno’ anyway.

Also read: Anurag Kashyap explains nepotism using Tiger Shroff and Taimur, Ayesha Shroff says ‘don’t involve my kid in this’

But The Kissing Booth 2 is not without its moments of genuine goodness. Taylor’s charming powers can be felt through your screens even as he woos Elle on the DDM machine or plays her a sweet song at the beach, talking about how he would treat her right. Their electric scenes make you second guess the validity of Elle and Noah’s long confessions of love and maybe, just this once, you’d have let the heroine break up with Colin Firth for Hugh Grant.

A third love story—about a boy finding the courage to come out to his school, confess his love for a genius dork—also brings sweet respite from Elle and her many troubles. The ending of the film, even though rushed, feels almost acceptable just for the sake of these two.

The Kissing Booth 2 ( Marcos Cruz/Netflix )

Joey is still a good fit for Elle. She can be convincingly excited about Halloween costumes and also heartbroken over a cheating boyfriend. Jacob, however, appeared to have checked out of that Zoom call a while ago.

With its bubblegum filters, school kids in convertibles on a sunny street and mediocre essays being deemed fit for a Harvard acceptance letter, there is much that separates The Kissing Booth 2 from reality. Which is why it is quite the right specimen of the high school romantic comedy section of Netflix.

Follow @htshowbiz for more",https://www.hindustantimes.com/hollywood/the-kissing-booth-2-movie-review-stretched-overstuffed-but-still-quite-fun/story-ZoIykejKMfDwLYJiBKWd7M.html,Riot,/Updated:Ghaziabad,Updated,Ghaziabad,2020-07-26 06:56:46+05:30,"The Kissing Booth 2 movie review: Stretched, overstuffed, but still quite fun"
27,29,"cricket

Updated: Jul 26, 2020 10:56 IST

Sourav Ganguly has built his reputation for not just being a great cricketer but also an able leader. He was the captain of Team India in the early 2000s and is credited with transforming the fortunes of the side with his fearless leadership. After his retirement, Ganguly gradually shifted his focus towards administration. He first became the president of the Bengal Cricket Association and worked to improve the state of cricket in the region.

Then last year, Ganguly was unanimously elected as the President of the Board of Control for Cricket in India (BCCI). However, Ganguly’s name has also started doing the rounds for the vacant post of ICC Chairman. Shashank Manohar stepped down from the post recently and several cricketers have backed Ganguly to become the next ICC Chairman.

READ | Sourav Ganguly tests negative for Covid-19

Sri Lankan cricket great Kumar Sangakkara also weighed in on the subject and said that Ganguly is a suitable candidate for the post due to his astute cricket brain.

“I think Sourav definitely can make that change. Quite a big fan of Dada not just because of his stature as a cricketer but I think he has a very astute cricket brain. He has the best interests of the game at heart and that should not change just because you are the BCCI president or the ECB or SLC or any other cricket board when you are at the ICC.

“Your mindset should be truly international and not just constrained by partisanship in terms of where I come from -- am I Indian, Sri Lankan or Australia or English but really understand ‘yes I am a cricketer and what I am doing is what is best for all cricketing countries,” Kumar Sangakkara told India Today.

“Most importantly, the foundation of this game is children, fans, and spectators around the world. I think Sourav can do that very, very well. I have seen his work even before he took over as the BCCI president, even before administration and coaching, and how he has built relationships with players around the world, his standing in the MCC cricket committee. I have no doubt that Sourav will be a very, very suitable candidate to do just that,” Kumar Sangakkara asserted.

READ | ‘Couldn’t believe Mahi bhai said something like that to me’: Stuart Binny reveals what MS Dhoni told him on Test debut

Cricket South Africa (CSA) director of Cricket Graeme Smith also wants Sourav Ganguly to take over ICC chairmanship in this tough period for cricket. Smith’s comments were backed by CSA CEO Jacques Faul, who also said that South Africa won’t have any objection to an Indian again heading the ICC.

“From our perspective, it would be great to see a cricket man like Sourav Ganguly maybe getting into the President’s role of the ICC,” Smith told reporters.

“I think that will be good for the game; I think it will be good for the modern game as well. He understands it; he has played it at the highest level; he is respected; and his leadership will be key to us going forward,” Smith, the former Proteas skipper said.",https://www.hindustantimes.com/cricket/sourav-definitely-can-make-that-change-kumar-sangakkara-believes-ganguly-is-a-very-suitable-candidate-for-icc-president/story-XRJUkzIIsbMvsj2mB6NwxH.html,Covid,/Updated:Ghaziabad,Updated,Ghaziabad,2020-07-26 07:55:28+05:30,‘A big fan of Dada’: Kumar Sangakkara believes Ganguly is a ‘very suitable candidate’ for ICC President
28,31,"india

Updated: Jul 26, 2020 12:32 IST

Prime Minister Narendra Modi on Sunday urged people to remain vigilant and renewed his pitch for precautionary measures in the war against the coronavirus pandemic as he reminded them of those fighting on the frontline.

Addressing the 67th edition of his monthly radio programme Mann Ki Baat, PM Modi hailed the declining Covid-19 fatality rate and increasing recovery rate and at the same time emphasised that the coronavirus disease (Covid-19) continues to be lethal.

“We have been able to save the lives of lakhs of people but the threat of coronavirus is not over yet. It is spreading fast in many areas and we need to remain vigilant,” he said.

PM Modi said people have to continue wearing masks, keep a distance of two yards, wash hands continuously, not spit anywhere and take full care of cleanliness as these are the weapons that can protect us against the coronavirus disease.

Also read: PM Modi dedicates Mann Ki Baat address to Kargil Vijay Diwas, shares Covid-19 inspirational stories

He said people sometimes have trouble with the mask, feel like removing them and start talking to others.

“At such a time, I would urge you that whenever you feel troubled because of the mask and feel like removing it, then, for a moment, remember those doctors, nurses and corona warriors,” he said.

“They keep wearing masks continuously for hours and are working to save everyone’s lives. They keep wearing the mask for eight to ten hours. Aren’t they troubled?” he asked.

India reported 48,661 new cases of the coronavirus disease (Covid-19) and 705 deaths in the last 24 hours, taking its tally to 1,385,522, Union health minister data showed on Sunday.

Also read: India’s Covid-19 tally over 13.85 lakh, recovery rate nears 64%

The Prime Minister also paid his tributes to the soldiers who lost their lives during the Kargil conflict 21 years ago as the country observed Kargil Vijay Diwas.

Kargil Vijay Diwas is observed every year to mark the day the Indian Army recaptured all the posts in Kargil occupied by Pakistan in 1999.",https://www.hindustantimes.com/india-news/tired-of-wearing-masks-think-of-corona-warriors-pm-modi-on-mann-ki-baat/story-XZAunnZqmXPpZk7dtcaIxJ.html,Covid,/Updated:Ghaziabad,Updated,Ghaziabad,2020-07-26 12:04:47+05:30,"Tired of wearing masks, think of corona warriors: PM Modi on Mann Ki Baat"
29,32,"india

Updated: Jul 26, 2020 13:15 IST

President Xi Jinping’s strategy to expand its territorial dispute with Bhutan to needle India appears to have brought the tiny kingdom nestled in the Himalayas closer to New Delhi. Thimphu, which had last found itself caught in the crossfire between India and China during the 2017 Doklam standoff appeared to have had second thoughts about its proximity to India vis-a-vis China, people familiar with the developments told Hindustan Times.

There was lately, an emerging view in Bhutan, wedged geographically between India and China, that the kingdom should perhaps balance its ties with its two neighbours so that Thimphu isn’t squeezed between the giants again. “It was never spelt out in black and white but this view was gaining ground over the last two-three years,” people in New Delhi and Thimphu said.

But there has been a change in Thimpu’s approach over the last one month after Beijing stunned Bhutan at the June meeting of the US-based multinational fund, Global Environment Facility, when Thimphu was seeking funds for the Sakteng wildlife sanctuary. The Chinese representative objected, claiming that there was a dispute between China and Bhutan over part of the sanctuary spread across 650 sq km.

Also Watch | Trump’s minister warns world against China, calls India ties ‘all-important’

The Chinese move to make new territorial claims in Bhutan has convinced Thimpu that it should not hang to any hopes that its northern neighbour, 250 times bigger, would be fair. That if it cedes any ground to appease Beijing, it would only end up fueling its territorial ambitions, the people mentioned above said.

Thimphu formally protested the China claim, issuing a demarche to the Chinese mission in Delhi. Bhutan and Beijing use their missions in Delhi to communicate. It also issued a rare statement earlier this month, underlining that disputes relating to the undemarcated border would be discussed at the next round of border talks.

Bhutan and China have held 24 rounds of talks since 1984 to settle their border issue, the last in 2016. Beijing has been pressuring Bhutan to accept a package deal for nearly 20 years that would let it take over Bhutanese territory of Doklam, Sinchulung, Dramana, and Shakhatoe spread across 269 sq km in the western sector. In exchange, China would give up its claim over Bhutan’s Pasamlung and Jakarlung valleys in the north.

China’s claim over the nature preserve spread across 650 sq km in eastern Bhutan’s Trashigang district almost doubles the area of the disputed territories between the two countries from the existing 764 sq km.

Bhutan is yet to decide on an Indian proposal to build a road through the sanctuary that would sharply reduce the 450 km long distance between Guwahati and Tawang in Arunachal Pradesh by one-third. New Delhi is expected to take up the proposal with Thimphu as part of India’s hard push to border infrastructure.",https://www.hindustantimes.com/india-news/china-tried-to-jab-india-with-a-new-claim-on-bhutan-why-it-has-boomeranged/story-rqplyG6gdbN7eOs3X1FInM.html,Riot,/Updated:Ghaziabad,Updated,Ghaziabad,2020-07-26 07:44:08+05:30,China tried to jab India with a new claim on Bhutan. Why it has boomeranged
30,33,"'Everyone is panicking' over quarantine: UK tourist in Spain

Covid-19 death toll mounts to 83 in Jharkhand with 7 more fatalities

Doctors from NMMC and Terna Hospital on door to door mass screening at a Covid-19 containment zone at in Navi Mumbai on Saturday (Photo by Bachchan Kumar/ HT Photo)

The number of people infected with the coronavirus disease has crossed 1.38 million in India. Of the total 1,385,522 confirmed cases, 467,882 are active while 885,576 people have recovered from Covid-19 and have been discharged from the hospital. The disease has claimed 32063 lives in the country, according to the ministry of health and family welfare’s dashboard on Sunday.

Click here for complete coronavirus coverage

While Maharashtra, Delhi and Tamil Nadu were responsible for nearly two of every three new infections reported till early July, the current spurt in Covid-19 cases are being reported from Andhra Pradesh, Assam, Bihar, Gujarat, Karnataka, Telangana, Uttar Pradesh, and West Bengal.

Meanwhile, the global Covid-19 tally is nearing the 16 million-mark. Of the 15,983,502 across the globe, 4,176,416 were reported from the United States and 2,394,513 from Brazil, the second most affected nation. The virus has so far killed 643,371 people, according to Johns Hopkins University’s tally.

Follow latest updates on coronavirus here",https://liveupdates.hindustantimes.com/india/coronavirus-india-world-latest-news-covid-19-death-toll-july-26-2020-21595723669356.html,Covid,/Uttar:Ghaziabad,Uttar,Ghaziabad,2020-07-26 06:15:04+05:30,"LIVE: Odisha’s Covid-19 tally crosses 25,000; death toll at 140"
31,35,"india

Updated: Jul 26, 2020 13:06 IST

The Bombay high court bench in Goa has asked the state government and Dr Edwin Gomes, who pioneered the state’s battle against the Covid-19 pandemic, to amicably settle the issue the issue of his pending leaves.

The court made the remark while hearing a petition filed by the wife of Dr Gomes where she claimed that he was not being granted leave nor being relieved from duties.

Dr Gomes, who helped set up the state’s dedicated Covid-19 facility at the ESI Hospital in Margao in South Goa and headed the hospital for close to three months, was granted three weeks’ time off but urged to resume after the time elapsed.

“[The parties agree that] it will be in public interest if the Secretary, Health and Dr Edwin Gomes have a meeting by video conference to discuss certain issues relating to Covid-19 situation including the issues raised. We also feel that these matters can be best sorted out at the earliest, so that the focus is not shifted and continues to be on combating the unfortunate situation we all are in, on account of the pandemic,” the bench of Justices M S Sonak and M S Jawalkar said.

“We trust that both Dr Gomes as well as the health cecretary will approach this matter from this perspective and refrain from treating this matter as some adversarial litigation. Taking into consideration the yeoman services rendered by Dr Gomes during this difficult period and the valuable experience he has gained, we are sure that his suggestions will be most valuable to the state administration, which is also engaged very actively in combating this unfortunate situation,” the court said.

Dr Gomes returned home on July 4 after completing 98 days of uninterrupted duty. He was given a hero’s welcome by the locals near his home on the outskirts of Panaji.

Dr.Edwin Gomes went #home after 96 days. He received a warm welcome by the members of the Society where he lives #CoronaWarriors #GoaFightsCovid19 pic.twitter.com/eXsYSzTr8a — DIP Goa (@dip_goa) July 4, 2020

A few days later, he tested positive for the novel coronavirus forcing the state to grant him more time off. However, having subsequently recovered, the state has been urging him to rejoin the duty.

His wife, in the petition before the court, claimed that the health minister made a statement that Dr Edwin will be kept for Covid-19 duties until the pandemic is over as he is doing a good job.

“We will appreciate it if the meeting between Dr Gomes and the health secretary is held at the earliest and in any case, within a period of one week from today. We are sure that the initiative for this meeting will be taken by the health secretary and necessary intimation will be given to Dr Gomes and further, all assistance will also be rendered to Dr Gomes to attend this meeting through video conferencing,” the court said.",https://www.hindustantimes.com/india-news/goa-s-hero-doctor-govt-spar-over-time-off-during-covid-19-court-seeks-amicable-solution/story-vtlwdhRt4FaheHFktmDatK.html,Covid,/Updated:Ghaziabad,Updated,Ghaziabad,2020-07-26 12:45:58+05:30,"Goa’s hero doctor, govt spar over time off during Covid-19; court seeks amicable solution"
32,38,"about the video

Following the death of Sushant Singh Rajput, among those who have come out in the late actor’s support is colleague Kangana Ranaut. However, she is yet to record her statement with the police despite willing to do so. Lawyer Ishkaran Singh Bhandari revealed the reason why Kangana is yet to state her side of the story before police. He said that Mumbai police asked her to appear at the Bandra police station following Sushant’s death on June 14. However, Kangana has been in Manali since March due to the Covid pandemic-induced lockdown. Bhandari said that Kangana has asked a police official to either visit her Manali residence to record her statement, or do it virtually via a video link. Kangana has claimed that although she and Sushant never crossed paths, she had learned about his ostracisation in the film industry, and had been told that the late actor faced a lot of ‘humiliation’, including negative press.",https://www.hindustantimes.com/videos/in-focus/sushant-rajput-death-why-kangana-ranaut-hasnt-given-statement-to-police-yetvideo/video-rzJKAqCcCvWJZ5Cc26PmvM.html,Covid,/Bandra:Mumbai,Bandra,Mumbai,2020-07-26 07:55:48+05:30,Sushant Rajput death: Why Kangana Ranaut hasn’t given statement to police yet
