,crime,url,text
827,Kidnapping,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/irrfan-khans-funeral-takes-place-amidst-lockdown-under-heavy-police-deployment/articleshow/75447355.cms,"Left Arrow

Right Arrow

<p>Bollywood star Irrfan Khan, who brought a modern sensibility to his Bollywood films, passed away on Wednesday, aged 53. The death, after a prolonged battle with cancer, was confirmed by a spokesman who said Khan was surrounded by family at the time.</p><p>""He fought the many battles that came with it,"" read a line in his official statement, referring to the diagnosis of Khan's rare cancer condition in 2018.</p><p>Khan was among the first Indian actors to make a consistent mark in Western cinema, following in the footsteps of crossover pioneers such as Saeed Jaffrey, Roshan Seth and Om Puri. After making his international film debut with ‘The Warrior’, he went on quickly rise up the ranks to feature in several Academy Award-winning Hollywood films including ‘Life of Pi’, ‘Slumdog Millionaire’ and critically acclaimed films including ‘The Namesake’, ‘A Mighty Heart’ and even featured in world-wide box office hits.</p><p>Born Sahabzade Irfan Ali Khan in the western desert state of Rajasthan, in a family with no ties to cinema, we take a look at some of his prolific works in Hollywood.</p> Bollywood star Irrfan Khan, who brought a modern sensibility to his Bollywood films, passed away on Wednesday, aged 53. The death, after a prolonged battle with cancer, was confirmed by a spokesman who said Khan was surrounded by family at the time. ""He fought the many battles that came with it,"" read a line in his official statement, referring to the diagnosis of Khan's rare cancer condition in 2018. Khan was among the first Indian actors to make a consistent mark in Western cinema, following in the footsteps of crossover pioneers such as Saeed Jaffrey, Roshan Seth and Om Puri. After making his international film debut with ‘The Warrior’, he went on quickly rise up the ranks to feature in several Academy Award-winning Hollywood films including ‘Life of Pi’, ‘Slumdog Millionaire’ and critically acclaimed films including ‘The Namesake’, ‘A Mighty Heart’ and even featured in world-wide box office hits. Born Sahabzade Irfan Ali Khan in the western desert state of Rajasthan, in a family with no ties to cinema, we take a look at some of his prolific works in Hollywood.

<p>Irrfan Khan took a giant leap outside the Bollywood film industry by making his international debut in British director Asif Kapadia’s 2001 film ‘<em>The Warrior’. S</em>et in feudal Rajasthan, the film adventure/drama went on to win a BAFTA for best British film and in turn introduced Khan to Western audiences.<br /></p> Irrfan Khan took a giant leap outside the Bollywood film industry by making his international debut in British director Asif Kapadia’s 2001 film ‘The Warrior’. Set in feudal Rajasthan, the film adventure/drama went on to win a BAFTA for best British film and in turn introduced Khan to Western audiences.



<p>In the 2006 film, ‘The Namesake’, Irrfan Khan won hearts for his role alongside Tabu in this magical and intensely moving film by director Mira Nair. Not only was the audience happy to tag along on the journey of this couple in a foreign land, but the Indian diaspora also found its voice that was elegant, articulate and real. <br /></p> In the 2006 film, ‘The Namesake’, Irrfan Khan won hearts for his role alongside Tabu in this magical and intensely moving film by director Mira Nair. Not only was the audience happy to tag along on the journey of this couple in a foreign land, but the Indian diaspora also found its voice that was elegant, articulate and real.



<p>Giving us another adventure of a lifetime, Irrfan Khan played the perfect narrator as he shared the exquisite and unbelievable journey of his character Pi, from a zoo in Puducherry to his tragic voyage that saw him sail the Pacific with a Bengal Tiger. The film directed by Ang Lee won several prestigious awards globally and even took home the Oscar for Best Picture that year. <br /></p> Giving us another adventure of a lifetime, Irrfan Khan played the perfect narrator as he shared the exquisite and unbelievable journey of his character Pi, from a zoo in Puducherry to his tragic voyage that saw him sail the Pacific with a Bengal Tiger. The film directed by Ang Lee won several prestigious awards globally and even took home the Oscar for Best Picture that year.



<p>Irrfan Khan seamlessly transitioned into a popular Hollywood name with his commendable body of work. His dedication to his craft also helped bag him a role in the Angelina Jolie-starrer ‘A Mighty Heart’. Irrfan played a small but significant supporting role as a Pakistani intelligence officer opposite Angelina’s Marianne Pearl, the widow of the Wall Street journalist Daniel Pearl who was kidnapped and murder by Pakistani jihadis.<br /></p> Irrfan Khan seamlessly transitioned into a popular Hollywood name with his commendable body of work. His dedication to his craft also helped bag him a role in the Angelina Jolie-starrer ‘A Mighty Heart’. Irrfan played a small but significant supporting role as a Pakistani intelligence officer opposite Angelina’s Marianne Pearl, the widow of the Wall Street journalist Daniel Pearl who was kidnapped and murder by Pakistani jihadis.



<p>There when the gates of the theme park showcasing genetically-engineered dinosaurs reopened, our Bollywood star Irrfan Khan, who played the role of Simon Masrani, the CEO and owner of the new and improved Jurassic World. Although his character was quickly shaping up to be the best part of the film, he meets his sudden demise when he selflessly takes it upon himself to help ease the situation after a Rex escapes. Sadly his heroic mission is cut short when a flock of pterosaurs crash into his helicopter, creating a fiery explosion.<br /></p> There when the gates of the theme park showcasing genetically-engineered dinosaurs reopened, our Bollywood star Irrfan Khan, who played the role of Simon Masrani, the CEO and owner of the new and improved Jurassic World. Although his character was quickly shaping up to be the best part of the film, he meets his sudden demise when he selflessly takes it upon himself to help ease the situation after a Rex escapes. Sadly his heroic mission is cut short when a flock of pterosaurs crash into his helicopter, creating a fiery explosion.



<p>Irrfan Khan also featured as the grey shaded character Rajit Ratha in the Andrew Garfield led – ‘The Amazing Spiderman’. In a few but significant scenes, Irrfan’s character played an important part in turning the narrative around and in turn giving the friendly neighbourhood hero his nemesis in Doctor Curt Connors who becomes The Lizard after his regeneration formula gives him some unexpected side effects.<br /></p> Irrfan Khan also featured as the grey shaded character Rajit Ratha in the Andrew Garfield led – ‘The Amazing Spiderman’. In a few but significant scenes, Irrfan’s character played an important part in turning the narrative around and in turn giving the friendly neighbourhood hero his nemesis in Doctor Curt Connors who becomes The Lizard after his regeneration formula gives him some unexpected side effects.



<p>One of Irrfan’s most recent Hollywood films included his work on ‘Inferno’, co-starring with Tom Hanks and Felicity Jones. The Bollywood star played the role of Harry Sims, head of The Consortium, helping Bertrand Zobrist, a dangerously unstable billionaire geneticist who believed that rigorous measures were necessary to reduce the Earth's growing population.<br /></p> One of Irrfan’s most recent Hollywood films included his work on ‘Inferno’, co-starring with Tom Hanks and Felicity Jones. The Bollywood star played the role of Harry Sims, head of The Consortium, helping Bertrand Zobrist, a dangerously unstable billionaire geneticist who believed that rigorous measures were necessary to reduce the Earth's growing population.

"
828,Kidnapping,https://timesofindia.indiatimes.com/city/ludhiana/insurance-agent-kidnapped-thrashed-commits-suicide/articleshow/74250405.cms,"Representative image

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

LUDHIANA: An insurance agent committed suicide after a “realtor and his accomplices kidnapped and thrashed him” on Thursday.Gurdeep Singh, 40, was a resident of New Shimlapuri.His wife, Sharanjit Kaur, said in her police complaint, “My husband had a monetary issue with realtor Kamal Chhabra, a resident of BRS Nagar, and four of his friends. When he did not return home at night, I called him up. He told that Kamal and his four friends had kidnapped him in their car, thrashed him brutally and sought Rs 50 lakh for his release. He also said he had consumed a poisonous substance.”As Gurdeep’s condition deteriorated, the accused took him to a hospital.“As the call had ended abruptly, I called him up again. This time, one of the accused answered the call. He said they were taking Gurdeep to hospital. I immediately left for the hospital,” she added.When doctors declared Gurdeep dead, the accused fled from there.Investigating officer assistant sub-inspector Harjap Singh said a case under sections 306 (abetment to suicide), 365 (kidnapping) and 34 (act done by several persons in furtherance of common intention) of the IPC has been registered against the accused."
829,Kidnapping,https://timesofindia.indiatimes.com/city/mumbai/chief-of-gang-that-abducted-businessmen-held-in-rajasthan/articleshow/71589338.cms,"This story is from October 15, 2019

Representative image

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

MUMBAI: City crime branch arrested, after three years, a notorious gang leader, instrumental in kidnapping businessmen from across the country.The anti-extortion cell (AEC), probing a kidnapping case recently, learnt that Ansar Kamaal Khan alias Rahul Jain alias Sunil Ansi (28), involved in kidnapping and extortion cases, was arrested by Rajasthan police. An AEC team took Kamaal's custody from Bharatpur jail and brought him here on Sunday.""When we learnt that Kamaal was arrested by UP police in another kidnapping case, we took a production warrant from 37th metropolitan magistrate, and took his custody,"" said an AEC official.Kamaal is the ninth accused arrested in the case. Police earlier arrested Sakib Jumma Khan, Irfan Khan, Munsed Harun Khan, Pappu alias Jorhauddin, Irshad Izubba Khan, Sakir Jumma Khan, Muddasar Hanif Khan and Arif Rashid Khan.The gang used to create fake accounts on social networking sites, pose as metal traders and lure businessmen to Delhi.In November 2015, Khan posed as Rahul Jain and lured Hemant Parikh, who runs a copper trading shop at V P Road in Mumbai, through WhatsApp, saying he wanted to sell about seven tonnes of copper for only Rs3.50 a kg. A man picked up Parikh in a car at Delhi airport, and after three km, four men barged in and took him hostage. They took him to an isolated village near Bharatpur, which is near Mathura in UP, took all his belongings.They withdrew Rs90,000 and got his family to transfer Rs 10 lakh to a bank account.Sakib helped police trace all other accused, said investigating officer Sachin Kadam."
830,Kidnapping,https://timesofindia.indiatimes.com/city/rajkot/trader-kidnapped-over-financial-dispute-released/articleshow/74249874.cms,"Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

Rajkot: A trader from Andhra Pradesh was allegedly kidnapped and then released over a financial dispute in Morbi on early Friday morning.Complainant Naga Shivshankar Gupta (42) alleged that he was kidnapped by Rupesh Panara, Tejas Panara and their men identified as Vipul, Jiga and their unidentified associate.“Gupta said he was released by the accused who made him sign blank cheques and a register after thrashing him black and blue,” said D V Dangar, sub-inspector with Morbi taluka police station.The accused used to supply tiles to Gupta in Bengaluru. However, when the cheques issued by Gupta were bounced, the accused decided to kidnap him to recover their money.Rupesh had filed a court case against Gupta for cheque bouncing, in hearing of which Gupta had come to Morbi. However, before Gupta could go to the court he was kidnapped.Gupta was confined in a godwon in Rafaleshwer and later at a ginning mill in Tankara, before the accused freed him Morbi bus depot.Meanwhile, the police have launched a manhunt for the accused."
831,Kidnapping,https://timesofindia.indiatimes.com/city/visakhapatnam/kidnapped-3-days-ago-4-yr-old-returns-home/articleshow/70385687.cms,"This story is from July 26, 2019

HOMECOMING: East Godavari SP Nayeem Asmi handing over Jasith to his mother in Mandapeta in East Godavari on Th... Read More

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

RAJAHMUNDRY: Family members heaved a sigh of relief when 4-year-old Jasith, who had been kidnapped in Mandapeta in East Godavari district three days ago, was returned to his parents on Thursday.The kidnappers had left the boy at a brick kiln in Kuthukuluru in Anaparthi mandal at around 1 pm. The owner of the brick kiln then informed the police and the police rescued and brought the 4-year-old home to his parents.East Godavari superintendent of police (SP), Nayeem Azmi handed over the child to his mother in Mandapeta. The police too were relieved to find the boy, although they are yet to catch the culprits.Meanwhile, rumours abound that the boy was kidnapped owing to some monetary transactions based on cricket betting. Jasith’s father, Venkataramana is a cricketer, which is adding fire to the rumour. On the other hand, the kidnapped boy did not seem to be in fear or aggrieved after being released, which is leading to the suspicion that the boy was familiar with the kidnappers.Speaking to TOI, East Godavari SP, Nayeem Asmi said that the kidnappers might have released the boy in fear of the police and maintained that the hunt to nab the kidnappers will go on.Talking about the rumours, Asmi said that they will investigate into them as the area is known for being a hub of cricket betting.On being asked if the father of the kidnapped boy had paid a ransom to the kidnappers, the SP said that Venkata Ramana did not go out of his house since the day his boy was kidnapped and his phone had been placed under surveillance. When asked why the boy was exhibiting no sign of fear or trauma after being released, Asmi said that he too had been surprised at the boy’s disposition and felt that he was behaving this way because the boy is smart and courageous.Jasith, on the other had said that one of the kidnappers was a man called Raja who treated him well and fed him idly every day."
832,Kidnapping,https://timesofindia.indiatimes.com/city/hyderabad/16-yr-old-pubg-addict-tries-to-fake-his-kidnapping-traced/articleshow/71571349.cms,"This story is from October 14, 2019

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

HYDERABAD: On Saturday evening, Raidurgam police traced a 16-year-old boy after he called his parents asking for money by pretending to be a kidnapper. The boy was allegedly addicted to the video game, PUBG, and had left home after his parents took his phone after his grades deteriorated.The boy, Arman Hussain, 16, from Puppalaguda was preparing for IIT. “He was a good student, but his grades were deteriorating for the past four months,” said S Ravinder, inspector, Raidurgam.“He took a phone from a passerby and called his mother pretending to be a kidnapper. He asked for Rs 3 lakh,” added the inspector.After his family reached out to police, the cops traced the boy at a bus stand and handed him over to the family."
833,Kidnapping,https://timesofindia.indiatimes.com/city/pune/four-in-cop-net-for-kidnapping-disrobing-trying-to-kill-teen/articleshow/74643333.cms,"Representative image

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

PUNE: The Hadapsar police on Sunday arrested four young men on the charges of kidnapping, disrobing and attempting to murder a 15-year-old boy in the Gopalpatti area of Manjari, after a video clip of the incident went viral on the social media the night before.The police are searching for two other accomplices involved in the crime.Police said the teenager, who is undergoing treatment in the intensive care unit of the Sassoon General Hospital, had an argument with the suspects a few days ago and the latter decided to settle score with him. Medical authorities reported to the police the victim’s condition as in a state of unconsciousness. The boy is a school dropout belonging to a poor family, the police added.The police identified the arrested suspects as Vinit Suryakant Biradar (19) of Phursungi, Shubham Rajabhau Jadhav (19) of Nigdi, Devidas Ghanashyam Pavhane (21) of Hadapsar and Bharat Vishal Rathod (21) of Manjari. All of them have previous record of body offences, the police said.On Thursday night, the victim’s mother (age 49 years) had lodged a missing person’s complaint after her son, who had left home for watching a Shiv Jayanti procession in the evening, did not return. The police were searching for him when they came across the video clip and later traced the injured boy to the Sassoon hospital The video clip showed five to six men assaulting the boy with sharp weapons and leather belts, after disrobing him. The video clip helped the police establish the identity of the assailants.Investigations revealed that on Thursday evening, the suspects found the boy moving around alone. They kidnapped and took him to an isolated spot at Gopalpatti on a motorcycle. The men then threatened and abused him and disrobed him, the police said. They assaulted him with their leather belts and a sharp weapon to the point where the boy fell unconscious.The police said one of the suspects, while assaulting the boy, filmed the entire incident. The suspects then picked up the boy, abandoned him on the nearby railway tracks and also urinated on his face, the police said. They videographed the entire act, the police said, adding that some local residents found the boy motionless near the tracks and shifted him to the Sassoon hospital.The police said the suspects had shared the video clips among themselves using a mobile phone-based internet messaging service. Some of them even sent these clips to their friends and others. Soon, the video clip went viral.Senior inspector Ramesh Sathe of the Hadapsar police told TOI, “One of our policemen received the video clips on his cellphone. Within no time, he identified the suspects, as they have previous record of body offences registered with the police. We then showed the video clips to the boy’s mother, who identified her son. A police team immediately swung into action and arrested the suspects.”"
834,Kidnapping,https://timesofindia.indiatimes.com/city/delhi/kidnapped-girl-reunited-with-family/articleshow/70321757.cms,"This story is from July 22, 2019

Representative image

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

NEW DELHI: A team of PCR van personnel rescued a seven-year-old girl who was kidnapped from her village in Basti, Uttar Pradesh, and brought to Delhi by a man who planned to sell her through a flesh trade racket.After bringing the girl to Qutub Minar, where the exchange was supposed to take place, the kidnapper saw the cops and panicked. He left the girl there alone and fled. The police saw her crying and approached her.She told the police that she was playing with her friend in her village when a person lured her on the pretext of buying toffees. She was brought to the railway station and eventually to Delhi in a train. The PCR cops then alerted the local police, who have united the girl with her parents."
835,Kidnapping,https://timesofindia.indiatimes.com/city/jaipur/3-accused-of-abducting-bizman-sent-to-police-custody/articleshow/74619986.cms,"Representative image

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

JAIPUR: Three persons arrested for kidnapping a businessman for ransom, were on Friday sent to police custody till March 17. The three accused had abducted the diamond merchant Prakash Chopra from Bajaj Nagar police station area on March 11 and the cops found him 12 hours after the investigation was initiated.The accused were identified as Vikram Gujjar, Rakesh Gujjar and Harish Singh. The victim’s son had lodged a complaint at the local police station that Vikram, who managed a PG hostel owned by his father, had called him on Wednesday afternoon to come to the hostel. Chopra went there but did not return home. The same evening, his wife received a phone call from the victim’s mobile number claiming that Chopra had been abducted and if a ransom of Rs 5 crore was not given, then the accused would bury him alive.“Seeing the gravity of the situation, we immediately constituted teams and started the investigation. Based on the complaint, we started looking for Vikram and found him. Initially, he denied any knowledge about the abducted, but finally admitted to the crime,” said a police official.Vikram managed the PG hostel with his cousin Rakesh. The two hailed from Sikar and decided to make quick money by kidnapping their employer. They also roped in Harish and called him from Sikar to Jaipur on March 5. They had been planning the crime for nearly a month.Elaborating further, the official added, “After questioning Vikram through cyber intelligence, we found the other accused as well. The three accused after kidnapping Chopra had taken him to an isolated location in Shivdaspura following which they took him towards Sikar. Due to the fear of being caught, they left him in the forest area of Nechwa in Sikar. They left him there with his hands and feet tied as well as mouth taped. The teams managed to rescue Chopra within 12 hours of abduction and arrest all three behind the crime.”According to officials, the accused did not have any significant criminal records and were looking to become rich overnight. Police are interrogating them further and also found the vehicle in which the victim was taken to Sikar after abduction."
836,Kidnapping,https://timesofindia.indiatimes.com/city/surat/abvp-leader-kidnapped-over-college-polls-dispute-in-daman/articleshow/71511933.cms,"This story is from October 10, 2019

Representative image

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

SURAT: Nani Daman police booked two persons with regard to allegedly kidnapping a general secretary of a students’ union of the Government College Daman (GCD) at Bheslor on Wednesday. The leader was abducted for a dispute over college election scheduled on Friday.The kidnapped victim could not reach college in time to file nomination forms of a few candidates for class representatives and ladies representative candidates of Akhil Bhartiya Vidhyarthi Parishad (ABVP).ABVP members alleged that Shivam Patel, who is contesting for GS in GCD, and is the nephew of Daman BJP MP Lalu Patel has orchestrated the kidnap to ensure his win. When contacted Patel refuted the claims and demanded that inquiry should be done on the ABVP leaders’ allegations.Police booked Manish Patel, Rinkesh Maisuriya, both residents of Kachigam in Daman and two unidentified persons for allegedly kidnapping Vishal Naik, 21, ABVP’s election incharge of GCD.The accused came in a car and stopped Naik, who was riding a motorcycle. They abused him and forcibly kidnapped him in the car at around 11.30 am and kept moving around in the car before releasing him at around 12.30 noon.The accused were booked under various sections of Indian Penal Code (IPC) including 342 (wrongful confinement), 365 (kidnapping) among others. Police are yet to make any arrest in the case.“We have identified the accused and are investigating the case to nab them,” said an officer at Nani Daman police station.GCD had fixed time for filing of forms for CR and LR from 10 am to 12 noon when ABVP leaders sent Naik to get some photocopies for the form filing. Naik was returning with the photocopies when he was allegedly kidnapped and released only after the form submission time was over.Election of students council in all colleges affiliated to Veer Narmad South Gujarat University (VNSGU) are scheduled on Friday.“ABVP has announced Kavita Patel as its GS candidate while MP Lalu Patel wanted his nephew Shivam to become the GS. The MP and his family members have threatened us even in the past to allow Shivam to win or to declare him as ABVP’s candidate,” alleged state joint secretary of ABVP, Yuti Gajre.“Me or my family is not involved in this issue. Shivam is my relative but I did not get involved in the issue and I will take legal actions against the ABVP leaders for making false allegations against me. I have nothing to do with the kidnapping,” Lalu Patel told TOI."
837,Kidnapping,https://timesofindia.indiatimes.com/city/agra/3-year-old-boy-abducted-killed-by-neighbours-family/articleshow/70298817.cms,"This story is from July 20, 2019

Representative image

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

AGRA: A three-year-old boy was allegedly kidnapped and strangled by his neighbour as he suspected that the child’s parents were responsible for the breakup of his daughter’s engagement.According to police, the incident took place at Hathras’s Nagla Heeralal village on Thursday night. The child’s body was found in a box under a bed in the neighbour’s house with a stole tied around his neck. An autopsy report confirmed death by strangulation.Though the accused Mohan Singh’s wife and daughter, Chandravati and Chandni, have been arrested, he and his two sons, Narayan Singh and Sundeep Singh, are absconding.A case under Sections 302 ( murder ) and 201 (causing disappearance of evidence of offence) of the IPC was registered against five members of Mohan’s family at Sadabad police station, SP Siddharth Shankar Meena said. He said further investigations were on in the matter.According to a complaint filed by the victim’s father, Navin Kumar, who works in the Indian Navy, the boy — Kunj — was playing outside his home around 3 pm when he disappeared. “We searched for him everywhere but could not locate him. We informed the police around 6pm,” Navin said. He told TOI that someone known to him had seen Kunj with Chandni last.With the help of police, the family entered Mohan Singh’s house and started searching for Kunj. They finally located him inside a box. Soon after, they rushed the child to a hospital where the doctors declared him brought dead."
838,Kidnapping,https://timesofindia.indiatimes.com/city/bengaluru/bengaluru-painter-minor-nephew-held-for-abducting-3-year-old-boy/articleshow/74560608.cms,"Representative Image

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

Bengaluru: A 48-year-old painter and his 16-year-old nephew, who allegedly abducted a three-year-old boy in Vidyaranyapura on February 29 and abandoned him two days later near Devaiah Park, were arrested on Monday. The minor was later sent to a rehabilitation centre.Karna S, 4 8, of Sriramapura told police he and his nephew planned to sell the child for money. Unable to find a customer and fearing police action, Karna abandoned the boy on March 2. Alerted by passersby, police rescued the child, who has been reunited with his parents Basavaraju and Lakshmi, both construction workers. Police said the duo had kidnapped him when he was playing outside his house. They offered biscuits to him before whisking him away on a two-wheeler.Bheemashankar S Guled, deputy commissioner of police (northeast), formed a team headed by inspector TL Praveen Kumar to trace and arrest the accused. The team verified CCTV footage from the area and zeroed in on the suspects. Locals identified the elder man as Karna, who worked in Vidyaranyapura as a painter. Later, police picked up the duo from Sriramapura.""We verified crimi nal antecedents of the suspects; no cases have been filed against them,"" cops said."
839,Kidnapping,https://timesofindia.indiatimes.com/city/rajkot/kidnapped-minor-girl-found-dead-near-bayad/articleshow/74143093.cms,"Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

Palanpur: Body of a girl aged 17 years and eight months The girl was identified by her parents who belong to Khadbi village. On February 12, her father had lodged a complaint naming on Sandeep Solanki of Choili village alleging that he had kidnapped the girl, said HS Gadhvi, deputy superintendent of police, Aravalli.“The decomposed body of the girl was spotted by some passerby near Vatrak riverbed at around 5pm. We have send the body for postmortem to confirm if she was sexually assaulted or she had committed suicide,” said NP Gohil, inspector, Bayad police station.Solanki is yet to be arrested."
840,Kidnapping,https://timesofindia.indiatimes.com/city/mumbai/two-arrested-for-attempting-to-kidnap-child-in-mumbai/articleshow/74132295.cms,"Representative image

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

MUMBAI: Mumbai police on Friday arrested two people for trespassing into a house and attempting to kidnap a child from MHADA Colony in Sion East.The two accused have been identified as Manoj Kumar Mishra (35) and Shahin Sheikh (35).An FIR has been registered under multiple sections of the IPC, including that for abduction and trespassing.The matter is being investigated and further details are awaited."
841,Kidnapping,https://timesofindia.indiatimes.com/city/trichy/2-held-in-woman-prof-kidnap-case-search-on-for-4-others/articleshow/71431440.cms,"This story is from October 4, 2019

Representative image

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

TRICHY: A special police team has arrested two people in connection with the abduction of a woman professor on Monday. Meanwhile, police are continuing their search operation to nab Rockfort Zone treasurer of the AIADMK , ‘Vanakkam Somu’ alias K Somasundaram, key accused in the case and three others, who are on the run.According to police, the arrested have been identified as Alex, 36, and Prakash, 32, both from Thanjavur.Somu and five others kidnapped the woman in an ambulance while she was on her way to the college in the city. However, the accused later let her off near Thuvarankuruchi on the outskirts of Trichy and escaped. On information, the Fort police rescued the woman. They registered a case and conducted investigations.Police said that Somasundaram, a married man with two children had developed a liking for the woman and wanted to marry her.Following the incident, the AIADMK high command expelled Somasundaram from the primary membership of the party."
842,Kidnapping,https://timesofindia.indiatimes.com/city/delhi/criminal-wanted-for-rape-held-in-kidnapping-case/articleshow/71431431.cms,"This story is from October 4, 2019

Representative image

(The victim's identity has not been revealed to protect her privacy as per Supreme Court directives on cases related to sexual assault)

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

NEW DELHI: North Delhi police arrested a criminal from Mewat in Haryana who had kidnapped a loan agent for ransom . The accused, Moahmmed Shamim (23), is a resident of Nuh district in Mewat.Shamim is also wanted in a case of kidnapping and gang rape registered at Punhana district in Mewat.His associates Haroon, Mazid and Sanir would call businessmen and loan commission agents of NCR on some pretext through an application, asking for details of available offers and deals. When the agent would reach their address to explain the modalities, the criminals would kidnap them and ask for ransom.The case in which Shamim has been arrested now had taken place on September 3. A Delhi-based loan commission agent, who resides in Partap Nagar, was kidnapped from Gurgaon where he was called by the accused for a loan query.After robbing the victim, the accused called the victim’s family members and demanded a ransom of Rs 10 lakh. However, the family informed them that they had no money. The ransom was subsequently brought down to Rs 50,000.The man’s wife deposited Rs 15,000 in an account, which was withdrawn by the accused from an ATM in Mewat. Just after withdrawing the money, the victim was released.The family later approached the cops. A case was registered and a team led by inspector Sunil Kumar was formed.“On the basis of technical analysis of the suspects and the CCTV footage, informers were deployed to gather intelligence about the possible hideouts of members of the gang involved in this case,” said Monika Bhardwaj, DCP (north).After a month, the cops got some leads following which a raid was conducted in Jaipur, Rajasthan and the accused was arrested."
843,Kidnapping,https://timesofindia.indiatimes.com/city/mangaluru/toddler-sleeping-with-mother-kidnapped/articleshow/70182519.cms,"This story is from July 12, 2019

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

UDUPI: A 15-month-old toddler was allegedly kidnapped by a masked man from her house in Kumtiberu, Yedamoge gram panchcayat, Kundapur taluk on Thursday morningSantosh Naik, the father of the child, works as a security guard at a private pump house. He was not at home at the time of the incident, said police. According to the child’s mother; Rekha Naik, she was sleeping with her daughter beside her when a masked man opened the door and snatched her baby and fled crossing a river flowing near her house. Though she tried to stop him by jumping into the water she could not, she told police in her statement.The couple has a five-year-old son. A case was registered at Shankarnarayan station.The SP had visited the spot and a team has been formed to probe the case.The child is wearing an ash-coloured top and has a black thread around her neck and waist as well as a silver waistband. Police have asked the public to pass on any information they have on the kidnapped child to local police or Udupi police control room on +91 820 252 6444 or +91 820 252 6709."
844,Kidnapping,https://timesofindia.indiatimes.com/city/amritsar/7-yr-old-kidnapped/articleshow/71401137.cms,"This story is from October 2, 2019

Representative image

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

AMRITSAR: There are reports about a seven-year-old boy was allegedly being kidnapped by three unidentified persons from Guru Nanak Pura area near Kot Khalsa on Tuesday evening. Local residents immediately informed the police but by then the abductors of the child had fled. A police team reached Kot Khalsa and was checking the CCTV footage to identify the boy and to have some clue about the kidnappers. Amritsar commissioner of police Sukhchain Singh Gill informed that they were doubtful of kidnapping, adding that there was a possibility of the child being cranky since there had not been any complaint so far. However, he said police were investigating into the incident."
845,Kidnapping,https://timesofindia.indiatimes.com/home/education/news/neet-will-apply-to-private-unaided-minority-colleges-for-admission-sc/articleshow/75448750.cms,"NEW DELHI: In a significant judgment, SC rules that National Eligibility-cum-Entrance Test (NEET) will apply to private unaided minority professional colleges for admission of students to MBBS, MD, BDS and MDS coursesSC said NEET is meant to ensure that standard of education is maintained and does not fall low under te guise of an exclusive right of management to the extent of maladministration.SC said the regulatory measure in the form of NEET ""is to bring the education within the realm of charity which character it has lost""SC said as NEET intends to weed out evils from the system and various malpractices decaying the system, it cannot be said that NEET interfered with right to administer educational institutions by religious and linguistic minority groups"
